taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1340301	Bombus lapidarius (Linnaeus, 1758)	1340301	Bombus lapidarius (Linnaeus, 1758)	25	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus lapidarius	1340301	NE
1357100	Andrena lagopus Latreille, 1809	1357100	Andrena lagopus Latreille, 1809	48	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena lagopus	1357100	NE
4499714	Elasmus rufiventris Ferrière, 1947	4499714	Elasmus rufiventris Ferrière, 1947	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Eulophidae	5505	Elasmus	1383236	Elasmus rufiventris	4499714	NE
1265607	Binodoxys Mackauer, 1960	1265607	Binodoxys Mackauer, 1960	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Binodoxys	1265607			
1349619	Hylaeus cornutus Curtis, 1831	1349619	Hylaeus cornutus Curtis, 1831	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Colletidae	7905	Hylaeus	1349360	Hylaeus cornutus	1349619	NE
1260431	Hormius Nees, 1818	1260431	Hormius Nees, 1818	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Hormius	1260431			
1269151	Aphidius matricariae Haliday, 1834	1269151	Aphidius matricariae Haliday, 1834	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Aphidius	1269075	Aphidius matricariae	1269151	NE
1357734	Andrena nigriceps (Kirby, 1802)	1357734	Andrena nigriceps (Kirby, 1802)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena nigriceps	1357734	NE
5034888	Dolichoderus quadripunctatus (Linnaeus, 1771)	5034888	Dolichoderus quadripunctatus (Linnaeus, 1771)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dolichoderus	1314182	Dolichoderus quadripunctatus	5034888	NE
1357548	Andrena denticulata (Kirby, 1802)	1357548	Andrena denticulata (Kirby, 1802)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena denticulata	1357548	NE
1381923	Tetrastichus sinope (Walker, 1839)	1381923	Tetrastichus sinope (Walker, 1839)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Eulophidae	5505	Tetrastichus	1389198	Tetrastichus sinope	1381923	NE
1312367	Camponotus ligniperdus (Latreille, 1802)	1312367	Camponotus ligniperdus (Latreille, 1802)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus ligniperdus	1312367	NE
1357222	Andrena labialis (Kirby, 1802)	1357222	Andrena labialis (Kirby, 1802)	23	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena labialis	1357222	NE
1357635	Andrena nigroolivacea Dours, 1873	1357635	Andrena nigroolivacea Dours, 1873	44	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena nigroolivacea	1357635	NE
1376681	Microterys duplicatus (Nees, 1834)	1376681	Microterys duplicatus (Nees, 1834)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Encyrtidae	9440	Microterys	1376573	Microterys duplicatus	1376681	NE
9409946	Andrena truncatilabris espanola Warncke, 1967	1357802	Andrena truncatilabris Morawitz, 1877	24	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena truncatilabris	1357802	
1309575	Isocolus Förster, 1869	1309575	Isocolus Förster, 1869	1	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Isocolus	1309575			
1357976	Andrena paucisquama Noskiewicz, 1924	1357976	Andrena paucisquama Noskiewicz, 1924	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena paucisquama	1357976	NE
1358231	Andrena rhenana E.Stöckhert, 1930	1358231	Andrena rhenana E.Stöckhert, 1930	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena rhenana	1358231	DD
1263573	Trioxys cirsii (Curtis, 1831)	1263573	Trioxys cirsii (Curtis, 1831)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Trioxys	1263496	Trioxys cirsii	1263573	NE
4503704	Basalys tritoma (Thomson, 1859)	4503704	Basalys tritoma (Thomson, 1859)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790	Basalys	4503691	Basalys tritoma	4503704	NE
1256581	Pholetesor circumscriptus (Nees, 1834)	1256581	Pholetesor circumscriptus (Nees, 1834)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Pholetesor	1256541	Pholetesor circumscriptus	1256581	NE
1358232	Andrena leucophaea Lepeletier, 1841	1358232	Andrena leucophaea Lepeletier, 1841	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena leucophaea	1358232	NE
1377610	Syrphophagus ariantes (Walker, 1837)	1377610	Syrphophagus ariantes (Walker, 1837)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Encyrtidae	9440	Syrphophagus	1377518	Syrphophagus ariantes	1377610	NE
9770665	Andrena mariana mica Warncke, 1974	1357529	Andrena mariana Warncke, 1968	1	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena mariana	1357529	
1259200	Spathius rubidus (Rossi, 1794)	1259200	Spathius rubidus (Rossi, 1794)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Spathius	1259143	Spathius rubidus	1259200	NE
1314773	Monomorium pharaonis (Linnaeus, 1758)	1314773	Monomorium pharaonis (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium pharaonis	1314773	NE
1344004	Nomada flavoguttata (Kirby, 1802)	1344004	Nomada flavoguttata (Kirby, 1802)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Nomada	1343230	Nomada flavoguttata	1344004	NE
1267593	Chaenusa conjungens (Nees, 1811)	1267593	Chaenusa conjungens (Nees, 1811)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Chaenusa	1267560	Chaenusa conjungens	1267593	NE
1255005	Utetes rotundiventris (Thomson, 1895)	1255005	Utetes rotundiventris (Thomson, 1895)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Utetes	1254983	Utetes rotundiventris	1255005	NE
1355337	Lasioglossum zonulum (Smith, 1848)	1355337	Lasioglossum zonulum (Smith, 1848)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501	Lasioglossum zonulum	1355337	NE
1357477	Andrena humilis Imhoff, 1832	1357477	Andrena humilis Imhoff, 1832	68	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena humilis	1357477	NE
1358192	Andrena mucida Kriechbaumer, 1873	1358192	Andrena mucida Kriechbaumer, 1873	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena mucida	1358192	NE
1358283	Andrena leucolippa Pérez, 1895	1358283	Andrena leucolippa Pérez, 1895	140	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena leucolippa	1358283	LC
1263416	Ephedrus nacheri Quilis, 1934	1263416	Ephedrus nacheri Quilis, 1934	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Ephedrus	1263391	Ephedrus nacheri	1263416	NE
1326634	Hypoponera punctatissima (Roger, 1859)	1326634	Hypoponera punctatissima (Roger, 1859)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hypoponera	1326614	Hypoponera punctatissima	1326634	NE
1356918	Andrena bicolorata (Rossi, 1790)	1356918	Andrena bicolorata (Rossi, 1790)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena bicolorata	1356918	NE
1350025	Hylaeus gredleri Förster, 1871	1350025	Hylaeus gredleri Förster, 1871	192	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Colletidae	7905	Hylaeus	1349360	Hylaeus gredleri	1350025	NE
1357479	Andrena subopaca Nylander, 1848	1357479	Andrena subopaca Nylander, 1848	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena subopaca	1357479	NE
1400010	Platygaster philinna Walker, 1836	1400010	Platygaster philinna Walker, 1836	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Platygastridae	4348	Platygaster	1364589	Platygaster philinna	1400010	NE
1357782	Andrena funerea Warncke, 1967	1357782	Andrena funerea Warncke, 1967	32	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena funerea	1357782	DD
4673247	Strumigenys emmae (Emery, 1890)	1321057	Pyramica emmae (Emery, 1890)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pyramica	1321015	Pyramica emmae	1321057	NE
1357170	Andrena alfkenella Perkins, 1914	1357170	Andrena alfkenella Perkins, 1914	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena alfkenella	1357170	NE
1379722	Blastothrix sericea (Dalman, 1820)	1379722	Blastothrix sericea (Dalman, 1820)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Encyrtidae	9440	Blastothrix	1364457	Blastothrix sericea	1379722	NE
1357499	Andrena vachali Pérez, 1895	1357499	Andrena vachali Pérez, 1895	23	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena vachali	1357499	NE
1325120	Crematogaster scutellaris (Olivier, 1792)	1325120	Crematogaster scutellaris (Olivier, 1792)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster scutellaris	1325120	NE
1357001	Andrena orbitalis Morawitz, 1871	1357001	Andrena orbitalis Morawitz, 1871	84	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena orbitalis	1357001	NE
1357812	Andrena fuscipes (Kirby, 1802)	1357812	Andrena fuscipes (Kirby, 1802)	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena fuscipes	1357812	NE
1357476	Andrena fabrella Pérez, 1903	1357476	Andrena fabrella Pérez, 1903	51	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena fabrella	1357476	NE
1252745	Blacus ruficornis (Nees, 1811)	1252745	Blacus ruficornis (Nees, 1811)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Blacus	1252663	Blacus ruficornis	1252745	NE
1356996	Andrena albopunctata (Rossi, 1792)	1356996	Andrena albopunctata (Rossi, 1792)	18	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena albopunctata	1356996	NE
1317691	Strongylognathus testaceus (Schenck, 1852)	1317691	Strongylognathus testaceus (Schenck, 1852)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Strongylognathus	1317667	Strongylognathus testaceus	1317691	NE
1338333	Coelioxys Latreille, 1809	1338333	Coelioxys Latreille, 1809	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Megachilidae	7911	Coelioxys	1338333			
5035239	Solenopsis basalis Forel, 1896	5035239	Solenopsis basalis Forel, 1896	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis basalis	5035239	NE
1340523	Bombus humilis Illiger, 1806	1340523	Bombus humilis Illiger, 1806	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus humilis	1340523	NE
1349560	Hylaeus brevicornis Nylander, 1852	1349560	Hylaeus brevicornis Nylander, 1852	585	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Colletidae	7905	Hylaeus	1349360	Hylaeus brevicornis	1349560	NE
1320787	Plagiolepis alluaudi Emery, 1894	1320787	Plagiolepis alluaudi Emery, 1894	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Plagiolepis	1320758	Plagiolepis alluaudi	1320787	NE
1270414	Opius levis Wesmael, 1835	1270414	Opius levis Wesmael, 1835	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Opius	1269675	Opius levis	1270414	NE
1357495	Andrena nitidiuscula Schenck, 1853	1357495	Andrena nitidiuscula Schenck, 1853	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena nitidiuscula	1357495	NE
1338677	Coelioxys inermis (Kirby, 1802)	1338677	Coelioxys inermis (Kirby, 1802)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Megachilidae	7911	Coelioxys	1338333	Coelioxys inermis	1338677	NE
10497202	Ungunicus vietnamensis Fernández-Triana & Boudreault, 2018	10497202	Ungunicus vietnamensis Fernández-Triana & Boudreault, 2018	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Ungunicus	10186367	Ungunicus vietnamensis	10497202	NE
